date,code,name,turnover_ratio,pe,pb,average_price,money_ratio,circulating_market_cap,average_circulating_market_cap,dividend_ratio
2015-02-03,801010,农林牧渔,2.122,58.29,3.67,13.19,1.81,445005799600.0,5493898800.0,0.44
2015-02-03,801140,轻工制造,2.1533,51.84,2.9,13.72,1.69,365820693900.0,4303772900.0,0.65
2015-02-03,801710,建筑材料,1.4196,20.61,2.21,13.33,1.03,397909636800.0,5938949800.0,1.05
2015-02-03,801050,有色金属,1.4731,50.96,3.29,15.4,3.22,963432767700.0,10035758000.0,0.49
2015-02-03,801160,公用事业,1.3882,21.18,2.63,13.99,3.52,1211176531800.0,11535014600.0,1.4
2015-02-03,801770,通信,1.6452,44.71,3.21,19.12,1.96,458157393400.0,7765379500.0,0.42
2015-02-03,801780,银行,0.4662,6.55,1.17,9.44,5.89,5064972102000.0,316560756400.0,3.57
2015-02-03,801890,机械设备,1.805,47.47,3.01,17.5,5.37,1380358194400.0,5924284100.0,0.67
2015-02-04,801130,纺织服装,1.7438,34.12,2.79,14.04,1.44,334576367200.0,4235143900.0,1.21
2015-02-04,801720,建筑装饰,1.9907,16.83,2.14,14.17,4.18,975956225000.0,15014711200.0,1.1
2015-02-04,801150,医药生物,1.4333,41.03,4.56,26.44,4.4,1661650009300.0,8745526400.0,0.62
2015-02-04,801110,家用电器,1.9125,15.13,2.88,17.31,1.62,513293393600.0,9684781000.0,2.05
2015-02-04,801080,电子,2.4163,57.92,3.65,19.71,4.06,788676468700.0,5554059600.0,0.4
2015-02-04,801760,传媒,2.1337,62.6,5.94,36.89,3.52,722795409600.0,11293678300.0,0.32
2015-02-04,801740,国防军工,2.6137,113.18,4.16,25.58,3.2,610263513200.0,21043569400.0,0.18
2015-02-04,801210,休闲服务,2.7313,60.5,4.41,20.8,0.8,179155951900.0,5428968200.0,0.38
2015-02-04,801040,钢铁,1.7028,48.26,1.51,7.51,1.97,553321969200.0,16767332400.0,0.52
2015-02-04,801170,交通运输,1.0735,24.18,2.05,11.1,3.7,1293475047000.0,15040407500.0,1.41
2015-02-04,801230,综合,2.0513,54.57,3.9,12.1,1.15,265391652600.0,5007389700.0,0.26
2015-02-04,801020,采掘,0.4894,25.5,1.73,10.66,2.18,2768000457700.0,43936515200.0,1.52
2015-02-04,801790,非银金融,2.7019,32.05,3.2,21.81,14.88,3067662290800.0,85212841400.0,0.58
2015-02-04,801880,汽车,1.3631,19.32,2.62,16.63,2.61,1073645512200.0,10128731200.0,1.36
2015-02-04,801120,食品饮料,1.133,24.09,3.7,21.85,1.63,899132967800.0,13222543600.0,1.82
2015-02-04,801730,电气设备,2.0313,46.57,3.47,17.03,3.78,926299055600.0,6301354100.0,0.57
2015-02-04,801200,商业贸易,2.4367,34.01,2.84,12.36,3.45,697579806500.0,7266456300.0,0.83
2015-02-04,801030,化工,1.3861,35.27,2.81,14.11,5.81,1780847218700.0,7239216300.0,0.78
2015-02-04,801180,房地产,1.5813,18.89,2.39,10.92,5.01,1537295761600.0,10675665000.0,1.24
2015-02-04,801750,计算机,3.3314,75.97,6.81,35.01,6.67,1101151081000.0,8279331400.0,0.34
2015-02-04,801010,农林牧渔,1.7301,57.79,3.63,13.07,1.4,441460660300.0,5450131600.0,0.44
2015-02-04,801140,轻工制造,2.1802,51.74,2.9,13.76,1.67,365223615800.0,4296748400.0,0.65
2015-02-04,801710,建筑材料,1.5853,20.52,2.2,13.26,1.13,396624951100.0,5919775400.0,1.06
2015-02-04,801050,有色金属,1.6417,50.63,3.27,15.33,3.32,958845997400.0,9987979100.0,0.49
2015-02-04,801160,公用事业,1.5821,21.1,2.62,13.97,4.01,1210366965900.0,11527304400.0,1.41
2015-02-04,801770,通信,1.6519,44.63,3.2,19.17,1.79,456675406500.0,7740261100.0,0.42
2015-02-04,801780,银行,0.3624,6.41,1.14,9.25,4.56,4958568908400.0,309910556800.0,3.64
2015-02-04,801890,机械设备,2.0172,47.56,3.01,17.67,6.05,1384510141300.0,5916710000.0,0.66
2015-02-05,801130,纺织服装,1.7225,34.02,2.78,13.99,1.15,333564964200.0,4222341300.0,1.22
2015-02-05,801720,建筑装饰,1.7899,16.47,2.09,14.16,3.35,953062356000.0,14662497800.0,1.13
2015-02-05,801150,医药生物,1.6501,40.81,4.54,26.32,4.24,1652090359000.0,8695212400.0,0.63
2015-02-05,801110,家用电器,1.9886,15.02,2.85,17.31,1.55,509006691200.0,9603899800.0,2.06
2015-02-05,801080,电子,2.6265,57.72,3.64,19.73,3.59,784858862200.0,5527175100.0,0.4
2015-02-05,801760,传媒,4.5058,64.27,6.1,38.07,5.56,741814305800.0,11590848500.0,0.32
2015-02-05,801740,国防军工,2.5686,110.44,4.06,25.02,2.44,594891957400.0,20513515800.0,0.18
2015-02-05,801210,休闲服务,2.5091,59.94,4.37,20.57,0.58,177022613200.0,5364321600.0,0.38
2015-02-05,801040,钢铁,1.5819,46.57,1.46,7.34,1.55,535274050800.0,16220425800.0,0.54
2015-02-05,801170,交通运输,1.2321,24.04,2.04,11.19,3.49,1279893322000.0,14882480500.0,1.42
2015-02-05,801230,综合,2.1683,54.45,3.89,12.07,1.03,265015956000.0,5000301100.0,0.26
2015-02-05,801020,采掘,0.502,25.0,1.7,10.5,1.85,2707776242200.0,42980575300.0,1.55
2015-02-05,801790,非银金融,3.0586,31.83,3.18,21.67,14.62,3043283466500.0,84535651800.0,0.58
2015-02-05,801880,汽车,1.3486,19.14,2.59,16.52,2.13,1062741671700.0,10025864800.0,1.37
2015-02-05,801120,食品饮料,1.247,23.86,3.67,21.82,1.56,891354073200.0,13108148100.0,1.83
2015-02-05,801730,电气设备,2.2724,46.22,3.43,16.98,3.48,916597755700.0,6235358900.0,0.57
2015-02-05,801200,商业贸易,2.4785,33.81,2.82,12.29,2.82,692169243500.0,7210096300.0,0.84
2015-02-05,801030,化工,1.3656,34.86,2.77,14.04,5.0,1758156899500.0,7146979300.0,0.79
2015-02-05,801180,房地产,2.0318,18.74,2.37,10.85,5.64,1522789117200.0,10574924400.0,1.25
2015-02-05,801750,计算机,5.1478,77.27,6.93,35.65,8.2,1118704938600.0,8411315300.0,0.33
2015-02-05,801010,农林牧渔,1.9897,57.45,3.61,12.96,1.37,438729355900.0,5416411800.0,0.44
2015-02-05,801140,轻工制造,2.3994,51.83,2.9,13.88,1.61,365681290100.0,4302132800.0,0.65
2015-02-05,801710,建筑材料,1.6879,20.33,2.18,13.13,1.02,392459980100.0,5857611600.0,1.07
2015-02-05,801050,有色金属,1.5566,49.81,3.21,15.09,2.71,943460507300.0,9726397000.0,0.5
2015-02-05,801160,公用事业,1.8753,20.76,2.57,13.82,3.82,1188010572900.0,11314386400.0,1.43
2015-02-05,801770,通信,2.1729,44.95,3.22,19.32,2.1,459112530300.0,7781568300.0,0.42
2015-02-05,801780,银行,0.7502,6.4,1.14,9.28,8.53,4943769103400.0,308985569000.0,3.65
2015-02-05,801890,机械设备,1.9503,46.94,2.97,17.6,5.02,1364040403100.0,5829232500.0,0.67
2015-02-06,801130,纺织服装,1.6025,33.41,2.73,13.7,1.21,329376991200.0,4169329000.0,1.23
2015-02-06,801720,建筑装饰,1.5181,16.16,2.05,13.9,3.53,935763268200.0,14396358000.0,1.15
2015-02-06,801150,医药生物,1.4909,40.3,4.48,25.87,4.89,1631324879000.0,8585920400.0,0.63
2015-02-06,801110,家用电器,2.0971,14.77,2.8,17.07,1.71,499359364500.0,9421874800.0,2.1
2015-02-06,801080,电子,2.3848,56.02,3.55,19.25,3.86,767871014600.0,5407542400.0,0.41
2015-02-06,801760,传媒,3.5116,63.17,6.0,37.42,6.25,731260359600.0,11425943100.0,0.32
2015-02-06,801740,国防军工,1.8328,106.51,3.93,24.23,2.2,576040540700.0,19863466900.0,0.19
2015-02-06,801210,休闲服务,1.883,59.37,4.26,20.14,0.6,174418600800.0,5285412100.0,0.39
2015-02-06,801040,钢铁,1.4976,45.41,1.42,7.13,1.73,526004201900.0,15939521300.0,0.55
2015-02-06,801170,交通运输,1.1411,23.21,1.97,10.89,3.67,1236330094700.0,14375931300.0,1.47
2015-02-06,801230,综合,1.7954,53.63,3.83,11.86,1.05,261063131800.0,4925719500.0,0.26
2015-02-06,801020,采掘,0.4692,24.35,1.65,10.26,2.1,2637621633800.0,41867010100.0,1.59
2015-02-06,801790,非银金融,2.1715,31.87,3.18,21.58,12.64,3033424988900.0,84261805200.0,0.58
2015-02-06,801880,汽车,1.1557,18.9,2.56,16.29,2.35,1055200737600.0,9954723900.0,1.39
2015-02-06,801120,食品饮料,1.1559,23.48,3.61,21.43,1.69,876772370100.0,12893711300.0,1.86
2015-02-06,801730,电气设备,1.8143,45.46,3.37,16.61,3.46,902794227600.0,6141457300.0,0.58
2015-02-06,801200,商业贸易,2.2955,33.23,2.75,12.08,3.39,678339745300.0,7066039000.0,0.86
2015-02-06,801030,化工,1.224,34.25,2.72,13.78,5.31,1722927709900.0,7003771200.0,0.8
2015-02-06,801180,房地产,1.6259,18.18,2.3,10.58,5.27,1478705282900.0,10268786700.0,1.29
2015-02-06,801750,计算机,3.782,75.47,6.75,34.85,7.84,1094580455000.0,8229928200.0,0.34
2015-02-06,801010,农林牧渔,2.0246,56.48,3.55,12.73,1.62,430177415700.0,5310832300.0,0.45
2015-02-06,801140,轻工制造,2.0884,51.02,2.86,13.55,1.8,359691203000.0,4231661200.0,0.66
2015-02-06,801710,建筑材料,1.487,19.95,2.14,12.89,1.13,385476795000.0,5753385000.0,1.09
2015-02-06,801050,有色金属,1.5805,48.61,3.13,14.8,3.18,921280807300.0,9497740300.0,0.51
2015-02-06,801160,公用事业,1.9492,20.16,2.5,13.51,4.49,1149726012400.0,10949771500.0,1.47
2015-02-06,801770,通信,1.8423,43.8,3.14,18.86,2.0,446759842400.0,7572200700.0,0.43
2015-02-06,801780,银行,0.4191,6.31,1.12,9.1,5.53,4834948925900.0,302184307900.0,3.7
2015-02-06,801890,机械设备,1.7853,45.85,2.9,17.11,5.48,1331623453000.0,5690698500.0,0.69
2015-02-09,801130,纺织服装,1.3132,33.21,2.71,13.58,1.2,327678978000.0,4147835200.0,1.24
2015-02-09,801720,建筑装饰,1.2641,16.36,2.07,13.97,3.33,945154586100.0,14540839800.0,1.13
2015-02-09,801150,医药生物,1.0833,40.09,4.46,25.71,4.11,1623474945500.0,8544605000.0,0.64
2015-02-09,801110,家用电器,1.4283,14.81,2.81,16.86,1.57,499864868100.0,9431412600.0,2.09
2015-02-09,801080,电子,1.9222,55.46,3.51,19.02,3.34,760859723500.0,5358167100.0,0.42
2015-02-09,801760,传媒,2.5339,62.27,5.91,36.77,5.1,720114407300.0,11251787600.0,0.33
2015-02-09,801740,国防军工,1.1854,106.24,3.92,24.18,1.61,575355405200.0,19839841600.0,0.19
2015-02-09,801210,休闲服务,1.7462,58.84,4.22,20.01,0.57,173202758300.0,5248568400.0,0.39
2015-02-09,801040,钢铁,1.004,45.41,1.42,7.05,1.36,527799379600.0,15993920600.0,0.55
2015-02-09,801170,交通运输,0.7509,23.05,1.96,10.78,2.85,1229039546800.0,14291157500.0,1.48
2015-02-09,801230,综合,1.6093,52.88,3.78,11.75,1.13,257153946400.0,4851961300.0,0.26
2015-02-09,801020,采掘,0.3085,24.43,1.66,10.3,1.6,2659811059900.0,42219223200.0,1.59
2015-02-09,801790,非银金融,3.3946,33.09,3.3,22.3,21.8,3163285351700.0,87869037500.0,0.56
2015-02-09,801880,汽车,0.9733,18.96,2.57,16.2,2.35,1063550613400.0,10033496400.0,1.39
2015-02-09,801120,食品饮料,1.0355,24.0,3.69,21.69,2.11,898194335400.0,13208740200.0,1.82
2015-02-09,801730,电气设备,1.4973,45.13,3.35,16.46,3.19,891004153700.0,6061252700.0,0.59
2015-02-09,801200,商业贸易,1.5636,33.09,2.73,11.99,2.65,675545851000.0,7036935900.0,0.86
2015-02-09,801030,化工,0.9682,34.1,2.71,13.68,4.78,1715882463900.0,6975132000.0,0.81
2015-02-09,801180,房地产,1.1439,17.99,2.27,10.42,4.36,1463022978000.0,10159881800.0,1.3
2015-02-09,801750,计算机,3.1188,74.8,6.69,34.5,7.37,1087052817300.0,8173329500.0,0.34
2015-02-09,801010,农林牧渔,1.2512,56.27,3.54,12.67,1.24,429175431700.0,5298462100.0,0.45
2015-02-09,801140,轻工制造,1.6234,50.33,2.82,13.31,1.56,354945116800.0,4175824900.0,0.67
2015-02-09,801710,建筑材料,1.0571,19.95,2.13,12.91,1.0,384691101500.0,5741658200.0,1.09
2015-02-09,801050,有色金属,1.2782,48.55,3.13,14.81,3.05,919535917600.0,9479751700.0,0.51
2015-02-09,801160,公用事业,1.2654,20.0,2.47,13.39,3.52,1138050852800.0,10838579600.0,1.49
2015-02-09,801770,通信,1.4798,43.43,3.12,18.73,2.17,444758094200.0,7538272800.0,0.43
2015-02-09,801780,银行,0.4088,6.37,1.13,9.17,6.31,4862035989900.0,303877249400.0,3.67
2015-02-09,801890,机械设备,1.3808,45.64,2.88,16.87,4.78,1328067971400.0,5675504200.0,0.69
2015-02-10,801130,纺织服装,1.0192,33.57,2.74,13.67,0.99,330924744400.0,4188920800.0,1.23
2015-02-10,801720,建筑装饰,1.4336,16.71,2.12,14.1,4.18,967244738400.0,14880688300.0,1.11
2015-02-10,801150,医药生物,1.1015,40.47,4.49,25.97,4.74,1642486319400.0,8644664800.0,0.63
2015-02-10,801110,家用电器,1.6606,15.11,2.87,17.06,1.68,509661850900.0,9616261300.0,2.05
2015-02-10,801080,电子,1.7119,56.2,3.56,19.25,3.43,772480167200.0,5440001200.0,0.41
2015-02-10,801760,传媒,2.1324,63.54,6.03,37.52,4.78,733413701000.0,11459589100.0,0.32
2015-02-10,801740,国防军工,1.1304,107.84,3.98,24.44,1.68,583930696900.0,20135541300.0,0.18
2015-02-10,801210,休闲服务,1.4244,59.38,4.35,20.18,0.5,174474226700.0,5287097800.0,0.39
2015-02-10,801040,钢铁,0.8534,46.05,1.44,7.13,1.24,536964964300.0,16271665600.0,0.54
2015-02-10,801170,交通运输,0.7564,23.77,2.01,11.03,3.13,1261964633000.0,14674007400.0,1.43
2015-02-10,801230,综合,1.26,55.42,3.83,11.77,0.95,260883064400.0,4922322000.0,0.26
2015-02-10,801020,采掘,0.2855,24.76,1.67,10.33,1.66,2705479198500.0,42944114300.0,1.57
2015-02-10,801790,非银金融,2.8092,33.43,3.34,22.62,19.29,3202024224700.0,88945117400.0,0.56
2015-02-10,801880,汽车,0.9592,19.34,2.62,16.33,2.46,1084231517300.0,10228599200.0,1.36
2015-02-10,801120,食品饮料,1.026,24.15,3.71,21.8,2.06,904104778400.0,13295658500.0,1.81
2015-02-10,801730,电气设备,1.2749,45.63,3.39,16.64,2.96,900404218100.0,6125198800.0,0.58
2015-02-10,801200,商业贸易,1.3659,33.54,2.77,12.11,2.57,684504802900.0,7130258400.0,0.85
2015-02-10,801030,化工,0.9394,33.85,2.71,13.82,4.9,1742443225200.0,7083102500.0,0.79
2015-02-10,801180,房地产,1.0745,18.36,2.31,10.57,4.35,1489172960800.0,10341478900.0,1.28
2015-02-10,801750,计算机,3.6181,77.07,6.9,35.26,9.23,1123232375300.0,8445356200.0,0.33
2015-02-10,801010,农林牧渔,1.0207,56.52,3.55,12.72,1.07,431226188200.0,5323780100.0,0.45
2015-02-10,801140,轻工制造,1.3583,50.75,2.84,13.42,1.5,357475681900.0,4205596300.0,0.66
2015-02-10,801710,建筑材料,0.9968,20.24,2.16,13.02,0.96,389675871000.0,5816057800.0,1.07
2015-02-10,801050,有色金属,1.07,48.82,3.17,14.95,2.84,931925467900.0,9607479100.0,0.5
2015-02-10,801160,公用事业,1.0157,20.35,2.52,13.57,3.15,1162031393100.0,11066965600.0,1.46
2015-02-10,801770,通信,1.3104,44.27,3.17,19.07,2.12,451708098500.0,7656069500.0,0.43
2015-02-10,801780,银行,0.3814,6.48,1.15,9.34,6.42,4949436865700.0,309339804100.0,3.59
2015-02-10,801890,机械设备,1.364,46.38,2.92,17.05,5.15,1351280995000.0,5774705100.0,0.68
2015-02-11,801130,纺织服装,1.3216,34.13,2.79,13.86,1.29,336267367200.0,4256549000.0,1.21
2015-02-11,801720,建筑装饰,1.5163,16.77,2.13,14.2,4.47,970418466300.0,14929514900.0,1.11
2015-02-11,801150,医药生物,1.5556,41.1,4.56,26.37,6.14,1669989384700.0,8789417800.0,0.62
2015-02-11,801110,家用电器,3.8609,15.4,2.92,17.31,2.77,519187602800.0,9795992500.0,2.01
2015-02-11,801080,电子,2.249,56.92,3.61,19.5,3.96,783671253000.0,5518811600.0,0.4
2015-02-11,801760,传媒,2.46,64.92,6.17,38.25,5.62,748598786600.0,11696856000.0,0.31
2015-02-11,801740,国防军工,1.2547,109.12,4.03,24.73,1.96,591205867400.0,20386409200.0,0.18
2015-02-11,801210,休闲服务,2.1538,60.34,4.42,20.47,0.61,176942296300.0,5361887800.0,0.38
2015-02-11,801040,钢铁,0.8207,46.63,1.46,7.3,1.22,540930964100.0,16391847400.0,0.54
2015-02-11,801170,交通运输,0.713,24.05,2.03,11.21,3.22,1273135501100.0,14803901200.0,1.42
2015-02-11,801230,综合,1.4593,55.54,3.83,11.87,1.09,261322697600.0,4930616900.0,0.26
2015-02-11,801020,采掘,0.2809,24.82,1.67,10.36,1.58,2696760841100.0,42805727600.0,1.57
2015-02-11,801790,非银金融,2.0597,33.77,3.37,22.78,14.47,3242339841000.0,90064995600.0,0.55
2015-02-11,801880,汽车,0.8778,19.5,2.64,16.46,2.19,1092285689900.0,10304582000.0,1.35
2015-02-11,801120,食品饮料,0.8883,24.21,3.68,21.95,1.62,906545343100.0,13331549200.0,1.81
2015-02-11,801730,电气设备,1.2663,46.06,3.42,16.86,2.97,908557801500.0,6180665300.0,0.58
2015-02-11,801200,商业贸易,1.834,34.18,2.82,12.34,3.44,699016222400.0,7281419000.0,0.83
2015-02-11,801030,化工,0.8914,34.07,2.72,13.95,4.77,1744908720800.0,7093124900.0,0.79
2015-02-11,801180,房地产,1.0595,18.51,2.33,10.68,4.32,1501711859200.0,10428554600.0,1.27
2015-02-11,801750,计算机,3.9403,79.58,7.12,36.48,10.88,1160871163400.0,8728354600.0,0.32
2015-02-11,801010,农林牧渔,1.1784,57.54,3.6,12.86,1.26,437102813700.0,5396331000.0,0.44
2015-02-11,801140,轻工制造,1.5171,51.49,2.88,13.61,1.62,362581988200.0,4265670400.0,0.65
2015-02-11,801710,建筑材料,1.1619,20.45,2.19,13.17,1.05,393110965000.0,5867327800.0,1.06
2015-02-11,801050,有色金属,1.0763,49.09,3.18,15.07,2.95,935852251100.0,9647961400.0,0.5
2015-02-11,801160,公用事业,0.9844,20.46,2.53,13.65,3.16,1165311681900.0,11098206500.0,1.45
2015-02-11,801770,通信,1.8923,45.5,3.26,19.49,2.97,465209954000.0,7884914500.0,0.41
2015-02-11,801780,银行,0.2313,6.46,1.15,9.31,3.93,4926943330000.0,307933958100.0,3.6
2015-02-11,801890,机械设备,1.1962,46.56,2.94,17.2,4.46,1355327409800.0,5791997500.0,0.68
2015-02-12,801130,纺织服装,1.3003,34.26,2.8,13.92,1.15,337517098300.0,4272368300.0,1.21
2015-02-12,801720,建筑装饰,1.49,16.94,2.15,14.35,4.11,980974973400.0,15091922700.0,1.1
2015-02-12,801150,医药生物,1.6763,41.35,4.59,26.57,6.09,1679224938200.0,8838026000.0,0.62
2015-02-12,801110,家用电器,4.5653,15.57,2.96,17.62,2.99,525296901900.0,9911262300.0,1.99
2015-02-12,801080,电子,2.0811,57.48,3.64,19.68,3.8,790238473500.0,5565059700.0,0.4
2015-02-12,801760,传媒,2.723,65.74,6.21,38.67,5.27,762943259100.0,11920988400.0,0.31
2015-02-12,801740,国防军工,1.1235,108.54,4.01,24.68,1.64,587633576800.0,20263226800.0,0.18
2015-02-12,801210,休闲服务,3.1206,60.9,4.46,20.55,0.77,178734729500.0,5416203900.0,0.38
2015-02-12,801040,钢铁,0.9283,46.43,1.45,7.3,1.27,539907051500.0,16360819700.0,0.54
2015-02-12,801170,交通运输,0.7319,24.24,2.04,11.3,2.91,1282778188000.0,14916025400.0,1.41
2015-02-12,801230,综合,1.6112,56.14,3.88,12.02,1.1,264179449600.0,4984517900.0,0.26
2015-02-12,801020,采掘,0.3011,24.83,1.67,10.44,1.64,2700515415800.0,42865324100.0,1.57
2015-02-12,801790,非银金融,1.8216,33.66,3.36,22.86,12.02,3244615505700.0,90128208500.0,0.55
2015-02-12,801880,汽车,0.9819,19.61,2.65,16.56,2.09,1096283883300.0,10342300800.0,1.34
2015-02-12,801120,食品饮料,1.2541,24.45,3.71,22.05,2.09,912671046000.0,13421633000.0,1.79
2015-02-12,801730,电气设备,1.4595,46.52,3.43,17.07,3.31,915977373200.0,6231138600.0,0.57
2015-02-12,801200,商业贸易,1.8859,34.53,2.85,12.48,3.19,705702245400.0,7351065100.0,0.82
2015-02-12,801030,化工,1.019,34.46,2.75,14.08,5.38,1768629730500.0,7189551700.0,0.78
2015-02-12,801180,房地产,1.0761,18.61,2.34,10.78,4.14,1512702430500.0,10504878000.0,1.26
2015-02-12,801750,计算机,4.0097,80.02,7.16,36.8,10.77,1168573965400.0,8786270400.0,0.32
2015-02-12,801010,农林牧渔,1.3077,57.87,3.62,12.97,1.29,439528443400.0,5426277100.0,0.44
2015-02-12,801140,轻工制造,1.8129,52.14,2.92,13.7,1.68,366949188800.0,4317049300.0,0.64
2015-02-12,801710,建筑材料,1.1699,20.62,2.2,13.32,1.04,397568142500.0,5933852900.0,1.05
2015-02-12,801050,有色金属,1.0857,49.06,3.19,15.2,2.87,936345877800.0,9653050300.0,0.5
2015-02-12,801160,公用事业,1.0438,20.93,2.54,13.73,2.89,1171850521000.0,11160481200.0,1.44
2015-02-12,801770,通信,3.1697,46.3,3.32,19.7,3.62,476255350800.0,8072124600.0,0.41
2015-02-12,801780,银行,0.2579,6.44,1.15,9.32,4.53,4934152231200.0,308384514500.0,3.57
2015-02-12,801890,机械设备,1.7348,47.45,2.99,17.4,6.34,1383642287500.0,5913001200.0,0.67
2015-02-13,801130,纺织服装,2.2344,35.02,2.85,14.21,1.59,343855612100.0,4352602700.0,1.18
2015-02-13,801720,建筑装饰,1.7018,17.13,2.17,14.54,3.49,990385407000.0,15236698600.0,1.08
2015-02-13,801150,医药生物,2.2961,42.04,4.77,27.02,6.39,1710768183000.0,9004043100.0,0.61
2015-02-13,801110,家用电器,3.1138,15.65,2.97,17.89,2.15,528625743800.0,9974070600.0,1.98
2015-02-13,801080,电子,2.3959,58.23,3.69,20.01,3.62,800007494300.0,5633855600.0,0.39
2015-02-13,801760,传媒,3.3191,67.51,6.38,40.08,5.17,784431220500.0,12256737800.0,0.3
2015-02-13,801740,国防军工,2.3414,110.55,4.08,25.06,2.23,599496674900.0,20672299100.0,0.18
2015-02-13,801210,休闲服务,3.3542,60.84,4.56,21.12,0.83,181415409600.0,5497436700.0,0.37
2015-02-13,801040,钢铁,1.5951,47.59,1.49,7.46,1.54,553564919400.0,16774694500.0,0.53
2015-02-13,801170,交通运输,0.8735,24.4,2.06,11.42,2.66,1290700471800.0,15008145000.0,1.35
2015-02-13,801230,综合,1.8307,56.93,3.93,12.18,0.98,267652246400.0,5050042400.0,0.25
2015-02-13,801020,采掘,0.4941,25.19,1.7,10.59,1.99,2712550936800.0,43056364100.0,1.54
2015-02-13,801790,非银金融,2.3418,33.63,3.36,22.83,12.09,3227630291900.0,89656397000.0,0.55
2015-02-13,801880,汽车,1.4259,19.82,2.68,16.79,2.49,1104107969300.0,10416112900.0,1.33
2015-02-13,801120,食品饮料,1.4587,24.53,3.73,22.18,2.02,914550079100.0,13449265900.0,1.78
2015-02-13,801730,电气设备,1.9717,47.27,3.49,17.34,3.44,931490074700.0,6336667200.0,0.56
2015-02-13,801200,商业贸易,2.515,35.11,2.9,12.66,3.41,717070664500.0,7469486100.0,0.81
2015-02-13,801030,化工,1.2714,34.91,2.79,14.3,5.3,1788305770400.0,7269535700.0,0.77
2015-02-13,801180,房地产,1.691,19.07,2.4,11.03,5.07,1554465517000.0,10794899400.0,1.23
2015-02-13,801750,计算机,3.9159,80.74,7.23,37.57,8.24,1178151945000.0,8858285300.0,0.32
2015-02-13,801010,农林牧渔,1.7883,58.56,3.66,13.15,1.35,444602145000.0,5488915400.0,0.44
2015-02-13,801140,轻工制造,2.2636,52.93,2.96,13.92,1.69,372605248400.0,4383591200.0,0.63
2015-02-13,801710,建筑材料,1.6307,20.85,2.23,13.51,1.11,401781432200.0,5996737800.0,1.04
2015-02-13,801050,有色金属,1.6636,49.93,3.24,15.46,3.28,953742489600.0,9832396800.0,0.49
2015-02-13,801160,公用事业,1.5144,21.41,2.6,14.11,3.92,1196632847600.0,11396503300.0,1.41
2015-02-13,801770,通信,3.1113,46.55,3.33,19.95,2.76,477793156200.0,8098189100.0,0.41
2015-02-13,801780,银行,0.4715,6.48,1.15,9.4,5.81,4998844482000.0,312427780100.0,3.54
2015-02-13,801890,机械设备,1.8386,48.17,3.02,17.66,5.38,1397512008200.0,5972273500.0,0.66
2015-02-16,801130,纺织服装,1.8929,35.65,2.9,14.43,1.4,349739160000.0,4427078000.0,1.16
2015-02-16,801720,建筑装饰,1.543,17.31,2.19,14.73,3.51,999949088500.0,15383832100.0,1.07
2015-02-16,801150,医药生物,2.3086,42.87,4.76,27.48,6.9,1742610282000.0,9171633100.0,0.59
2015-02-16,801110,家用电器,3.3586,15.89,3.01,18.12,2.34,536936768200.0,10130882400.0,1.95
2015-02-16,801080,电子,2.7934,59.77,3.79,20.58,4.67,824063719100.0,5803265600.0,0.38
2015-02-16,801760,传媒,4.894,70.01,6.66,41.64,7.6,822600459600.0,12853132200.0,0.29
2015-02-16,801740,国防军工,1.9582,112.39,4.15,25.57,2.02,608927171400.0,20997488700.0,0.18
2015-02-16,801210,休闲服务,2.7731,61.98,4.64,21.47,0.79,185022789400.0,5606751200.0,0.37
2015-02-16,801040,钢铁,1.1969,47.87,1.5,7.53,1.23,555708898000.0,16839663600.0,0.52
2015-02-16,801170,交通运输,0.7814,24.71,2.08,11.61,2.54,1302877224900.0,15149735200.0,1.33
2015-02-16,801230,综合,2.3639,58.61,4.05,12.4,1.4,275442789600.0,5197033800.0,0.25
2015-02-16,801020,采掘,0.3986,25.46,1.72,10.7,1.67,2700336270300.0,42862480500.0,1.53
2015-02-16,801790,非银金融,1.8002,33.14,3.35,22.87,9.65,3220035235900.0,89445423200.0,0.55
2015-02-16,801880,汽车,1.4902,20.2,2.73,17.15,2.89,1119948790700.0,10565554600.0,1.3
2015-02-16,801120,食品饮料,1.1818,24.65,3.77,22.39,1.62,919079140100.0,13515869700.0,1.77
2015-02-16,801730,电气设备,2.2768,48.16,3.54,17.71,3.88,947901895900.0,6448312200.0,0.55
2015-02-16,801200,商业贸易,2.3872,35.94,2.97,12.93,3.38,734187412000.0,7647785500.0,0.79
